task,policy,budget,k,genotype_id,R_0,R_k_oracle,R_k_adaptive,R_B_pi,delta
MA90,greedy_ssm,384,1,1111101000010101,9.77558,9.91423,9.91423,10.13303,0.06023
MA90,greedy_ssm,384,1,1111101000011010,9.71078,9.80328,9.80328,9.82829,0.06023
MA90,greedy_ssm,384,1,1111101000110100,9.83775,9.98229,9.98229,10.07728,0.06023
MA90,greedy_ssm,384,1,1111101010001101,9.79163,9.88697,9.88697,10.11106,0.06023
MA90,greedy_ssm,384,1,1111101011000100,9.88108,9.90804,9.90804,10.14958,0.06023
MA90,greedy_ssm,384,1,1111101110001001,9.89647,10.0115,10.0115,10.12428,0.06023
MA90,greedy_ssm,384,1,1111101110100101,10.02643,10.14958,10.14958,10.14958,0.06023
MA90,greedy_ssm,384,1,1111110000101000,9.91928,9.96477,9.96477,10.10183,0.06023
MA90,greedy_ssm,384,1,1111110001111010,9.87105,9.95404,9.95404,10.06882,0.06023
MA90,greedy_ssm,384,1,1111110001111011,9.95404,10.01351,10.01351,10.07362,0.06023
MA90,greedy_ssm,384,1,1111110010001101,9.74631,9.92999,9.92999,9.96804,0.06023
MA90,greedy_ssm,384,1,1111110011100000,9.89637,9.99872,9.99872,10.09825,0.06023
MA90,greedy_ssm,384,1,1111110101001101,9.63288,9.9405,9.9405,10.15461,0.06023
MA90,greedy_ssm,384,1,1111110111001011,9.86738,10.10867,10.10867,10.14511,0.06023
MA90,greedy_ssm,384,1,1111110111111101,10.05444,10.13268,10.13268,10.15461,0.06023
MA90,greedy_ssm,384,1,1111111001011110,9.70524,9.94519,9.94519,10.10881,0.06023
MA90,greedy_ssm,384,1,1111111010001011,9.80139,9.87838,9.87838,10.1244,0.06023
MA90,greedy_ssm,384,1,1111111111110111,10.07963,10.10263,10.10263,10.14511,0.06023
MA90,greedy_ssm,384,1,1111111111111100,10.06138,10.13268,10.13268,10.15461,0.06023
MA90,greedy_ssm,384,2,0000000001111010,9.041,9.98803,9.98803,9.98803,0.06023
MA90,greedy_ssm,384,2,0000000011101110,9.14296,10.00352,10.00352,10.05404,0.06023
MA90,greedy_ssm,384,2,0000000100010011,8.69219,9.88543,9.88543,9.94512,0.06023
MA90,greedy_ssm,384,2,0000000101001100,9.06296,9.89248,9.89248,10.04506,0.06023
MA90,greedy_ssm,384,2,0000001000100001,9.03571,9.95152,9.95152,10.04747,0.06023
MA90,greedy_ssm,384,2,0000001000100100,9.04951,10.01417,10.01417,10.01417,0.06023
MA90,greedy_ssm,384,2,0000001001001100,8.90129,9.92425,9.92425,10.02485,0.06023
MA90,greedy_ssm,384,2,0000001001101010,9.10341,10.00175,10.00175,10.08631,0.06023
MA90,greedy_ssm,384,2,0000001011101110,9.24336,9.98061,9.98061,10.10122,0.06023
MA90,greedy_ssm,384,2,0000001101011001,9.45667,10.01199,10.01199,10.10752,0.06023
MA90,greedy_ssm,384,2,0000001110001001,8.96512,9.96797,9.96797,10.08817,0.06023
MA90,greedy_ssm,384,2,0000001111001001,9.25449,10.08817,10.08817,10.12708,0.06023
MA90,greedy_ssm,384,2,0000001111001111,9.34167,10.10122,10.10122,10.12959,0.06023
MA90,greedy_ssm,384,2,0000010000001100,8.65619,9.65979,9.65979,9.9261,0.06023
MA90,greedy_ssm,384,2,0000010000100100,8.98025,9.94542,9.94542,9.99203,0.06023
MA90,greedy_ssm,384,2,0000010000110110,8.87145,9.7776,9.7776,9.94124,0.06023
MA90,greedy_ssm,384,2,0000010001000101,8.69105,9.81082,9.81082,9.98304,0.06023
MA90,greedy_ssm,384,2,0000010001100000,9.16307,10.01022,10.01022,10.06308,0.06023
MA90,greedy_ssm,384,2,0000010001101100,9.20161,9.93662,9.93662,9.99215,0.06023
MA90,greedy_ssm,384,2,0000010010001101,8.62193,9.72187,9.72187,9.90946,0.06023
MA90,greedy_ssm,384,2,0000010010110010,8.85247,9.73026,9.73026,9.90042,0.06023
MA90,greedy_ssm,384,2,0000010010110100,8.95742,9.88668,9.88668,10.01912,0.06023
MA90,greedy_ssm,384,2,0000010110100101,9.31539,10.08215,10.08215,10.08215,0.06023
MA90,greedy_ssm,384,2,0000010110101010,9.25184,9.9374,9.9374,10.06019,0.06023
MA90,greedy_ssm,384,2,0000011001101010,9.18487,9.9817,9.9817,10.02434,0.06023
MA90,greedy_ssm,384,2,0000011001111100,9.20043,10.04304,10.04304,10.07431,0.06023
MA90,greedy_ssm,384,2,0000011010000101,8.86303,9.70357,9.70357,9.9432,0.06023
MA90,greedy_ssm,384,2,0000011010101011,9.16065,9.95623,9.95623,10.04727,0.06023
MA90,greedy_ssm,384,2,0000011010111000,9.04233,9.85174,9.85174,10.02563,0.06023
MA90,greedy_ssm,384,2,0000011100001111,8.97816,9.90878,9.90878,10.0726,0.06023
MA90,greedy_ssm,384,2,0000011110100011,9.59416,10.06745,10.06745,10.11246,0.06023
MA90,greedy_ssm,384,2,0000011111110000,9.76668,10.08697,10.08697,10.09203,0.06023
MA90,greedy_ssm,384,2,0000100010001000,8.47622,9.67688,9.67688,9.75283,0.06023
MA90,greedy_ssm,384,2,0000100011100101,9.30015,9.90949,9.90949,9.90949,0.06023
MA90,greedy_ssm,384,2,0000100011101100,9.2312,9.88668,9.88668,9.98209,0.06023
MA90,greedy_ssm,384,2,0000100100000010,8.52675,9.6546,9.6546,9.81173,0.06023
MA90,greedy_ssm,384,2,0000100100001010,8.67733,9.7287,9.7287,9.89955,0.06023
MA90,greedy_ssm,384,2,0000100101000010,8.95766,9.83935,9.83935,9.97314,0.06023
MA90,greedy_ssm,384,2,0000100110101011,9.38366,9.95839,9.95839,10.05233,0.06023
MA90,greedy_ssm,384,2,0000101001011010,8.77064,9.83069,9.83069,9.83721,0.06023
MA90,greedy_ssm,384,2,0000101001110000,9.30927,9.94399,9.94399,9.98982,0.06023
MA90,greedy_ssm,384,2,0000101001111101,9.43768,9.94899,9.94899,10.10752,0.06023
MA90,greedy_ssm,384,2,0000101010010011,8.78574,9.71227,9.71227,9.7992,0.06023
MA90,greedy_ssm,384,2,0000101010110011,9.11125,9.88047,9.88047,9.93572,0.06023
MA90,greedy_ssm,384,2,0000101011010110,8.65303,9.6921,9.6921,9.8421,0.06023
MA90,greedy_ssm,384,2,0000101100001011,8.89773,9.88172,9.88172,10.00146,0.06023
MA90,greedy_ssm,384,2,0000101100011001,8.88719,9.8671,9.8671,9.92517,0.06023
MA90,greedy_ssm,384,2,0000101110010100,8.91717,9.91789,9.91789,9.93066,0.06023
MA90,greedy_ssm,384,2,0000101111100000,9.77527,10.08475,10.08475,10.08475,0.06023
MA90,greedy_ssm,384,2,0000101111100101,9.81175,10.12596,10.12596,10.12596,0.06023
MA90,greedy_ssm,384,2,0000101111110111,9.79991,10.08996,10.08996,10.08996,0.06023
MA90,greedy_ssm,384,2,0000110001000111,8.72195,9.79219,9.79219,9.98974,0.06023
MA90,greedy_ssm,384,2,0000110001111101,9.28174,9.99492,9.99492,10.00348,0.06023
MA90,greedy_ssm,384,2,0000110010111011,9.03761,9.86427,9.86427,9.94391,0.06023
MA90,greedy_ssm,384,2,0000110100010010,8.48821,9.72736,9.72736,9.83188,0.06023
MA90,greedy_ssm,384,2,0000110100111110,9.20061,9.88057,9.88057,9.91489,0.06023
MA90,greedy_ssm,384,2,0000110101010101,9.22526,9.90558,9.90558,9.96699,0.06023
MA90,greedy_ssm,384,2,0000111010001011,8.90927,9.7015,9.7015,9.72878,0.06023
MA90,greedy_ssm,384,2,0000111010010101,8.79025,9.74861,9.74861,9.88207,0.06023
MA90,greedy_ssm,384,2,0000111010011101,8.81866,9.88207,9.88207,9.88814,0.06023
MA90,greedy_ssm,384,2,0000111011000001,8.94194,9.87417,9.87417,9.98268,0.06023
MA90,greedy_ssm,384,2,0000111100001111,8.89332,9.86071,9.86071,9.96637,0.06023
MA90,greedy_ssm,384,2,0000111100011100,8.89521,9.83941,9.83941,9.9856,0.06023
MA90,greedy_ssm,384,2,0000111100100010,9.33834,9.8789,9.8789,10.00518,0.06023
MA90,greedy_ssm,384,2,0000111101010100,9.53707,9.92367,9.92367,10.07623,0.06023
MA90,greedy_ssm,384,2,0000111101011001,9.58788,10.00866,10.00866,10.04652,0.06023
MA90,greedy_ssm,384,2,0001000000011101,8.27196,9.79649,9.79649,9.82168,0.06023
MA90,greedy_ssm,384,2,0001000001101111,8.97541,9.97643,9.97643,10.00784,0.06023
MA90,greedy_ssm,384,2,0001000100011011,8.4001,9.79597,9.79597,9.89878,0.06023
MA90,greedy_ssm,384,2,0001000110000110,8.43908,9.62491,9.62491,9.83001,0.06023
MA90,greedy_ssm,384,2,0001000110001000,8.56106,9.70855,9.70855,9.88532,0.06023
MA90,greedy_ssm,384,2,0001000110001111,8.54754,9.8526,9.8526,9.96331,0.06023
MA90,greedy_ssm,384,2,0001000110011111,8.49197,9.7306,9.7306,9.96787,0.06023
MA90,greedy_ssm,384,2,0001000111001010,8.60265,9.81112,9.81112,9.95839,0.06023
MA90,greedy_ssm,384,2,0001000111111111,8.82291,10.05404,10.05404,10.11496,0.06023
MA90,greedy_ssm,384,2,0001001001011110,8.53672,9.77223,9.77223,9.83069,0.06023
MA90,greedy_ssm,384,2,0001001011011010,8.48186,9.7268,9.7268,9.84729,0.06023
MA90,greedy_ssm,384,2,0001001011110100,8.92394,9.96799,9.96799,10.02803,0.06023
MA90,greedy_ssm,384,2,0001001100000000,8.63916,9.83057,9.83057,9.97753,0.06023
MA90,greedy_ssm,384,2,0001001100011011,8.69822,9.7908,9.7908,9.99174,0.06023
MA90,greedy_ssm,384,2,0001001101100000,9.31162,10.05405,10.05405,10.05405,0.06023
MA90,greedy_ssm,384,2,0001010001100100,8.9489,9.89436,9.89436,9.99476,0.06023
MA90,greedy_ssm,384,2,0001010010000100,8.45455,9.60515,9.60515,9.85614,0.06023
MA90,greedy_ssm,384,2,0001010010001110,8.31537,9.56465,9.56465,9.84115,0.06023
MA90,greedy_ssm,384,2,0001010100001010,8.47188,9.68945,9.68945,9.86496,0.06023
MA90,greedy_ssm,384,2,0001010110100011,9.15264,9.90502,9.90502,10.08421,0.06023
MA90,greedy_ssm,384,2,0001010111100111,9.23327,10.06278,10.06278,10.15082,0.06023
MA90,greedy_ssm,384,2,0001011000010110,8.43743,9.70394,9.70394,9.74393,0.06023
MA90,greedy_ssm,384,2,0001011000100011,8.85678,9.84877,9.84877,9.98199,0.06023
MA90,greedy_ssm,384,2,0001011011000010,8.56526,9.64796,9.64796,9.91962,0.06023
MA90,greedy_ssm,384,2,0001011011011110,8.53128,9.7244,9.7244,9.86854,0.06023
MA90,greedy_ssm,384,2,0001011100000011,8.68322,9.84877,9.84877,9.98199,0.06023
MA90,greedy_ssm,384,2,0001011100010100,8.64996,9.8379,9.8379,9.89374,0.06023
MA90,greedy_ssm,384,2,0001011111001110,8.85762,9.87021,9.87021,9.98794,0.06023
MA90,greedy_ssm,384,2,0001011111010011,8.96353,9.96847,9.96847,10.05986,0.06023
MA90,greedy_ssm,384,2,0001011111110011,9.62441,10.06269,10.06269,10.10994,0.06023
MA90,greedy_ssm,384,2,0001100001000110,8.92753,9.82124,9.82124,9.95496,0.06023
MA90,greedy_ssm,384,2,0001100010110100,9.48854,9.9737,9.9737,10.02014,0.06023
MA90,greedy_ssm,384,2,0001100011001010,9.00658,9.89499,9.89499,10.00549,0.06023
MA90,greedy_ssm,384,2,0001100011111011,9.7614,10.10183,10.10183,10.19812,0.06023
MA90,greedy_ssm,384,2,0001100110000011,9.17197,9.92003,9.92003,10.05412,0.06023
MA90,greedy_ssm,384,2,0001100111001010,9.48513,9.95839,9.95839,10.19812,0.06023
MA90,greedy_ssm,384,2,0001100111100110,9.779,10.05937,10.05937,10.06836,0.06023
MA90,greedy_ssm,384,2,0001101001000000,9.28547,9.97668,9.97668,10.05405,0.06023
MA90,greedy_ssm,384,2,0001101100010110,9.25167,9.87085,9.87085,9.88073,0.06023
MA90,greedy_ssm,384,2,0001101110011000,9.31745,9.93348,9.93348,10.02353,0.06023
MA90,greedy_ssm,384,2,0001101111010111,9.75504,10.08996,10.08996,10.08996,0.06023
MA90,greedy_ssm,384,2,0001101111110011,9.92587,10.08996,10.08996,10.08996,0.06023
MA90,greedy_ssm,384,2,0001110000101011,9.54137,10.0359,10.0359,10.0359,0.06023
MA90,greedy_ssm,384,2,0001110000111011,9.6289,9.92198,9.92198,9.99814,0.06023
MA90,greedy_ssm,384,2,0001110001011111,9.18886,9.93138,9.93138,10.0772,0.06023
MA90,greedy_ssm,384,2,0001110100100100,9.75647,9.99476,9.99476,10.02071,0.06023
MA90,greedy_ssm,384,2,0001110101000000,9.55826,9.99476,9.99476,10.12511,0.06023
MA90,greedy_ssm,384,2,0001110101001110,9.47574,9.97672,9.97672,9.98569,0.06023
MA90,greedy_ssm,384,2,0001110101100101,9.99258,10.0603,10.0603,10.10183,0.06023
MA90,greedy_ssm,384,2,0001110110010100,9.04283,9.89507,9.89507,10.06922,0.06023
MA90,greedy_ssm,384,2,0001110111000110,9.40479,9.92852,9.92852,10.06278,0.06023
MA90,greedy_ssm,384,2,0001110111001100,9.49,10.10059,10.10059,10.10059,0.06023
MA90,greedy_ssm,384,2,0001111000001101,9.31439,9.91303,9.91303,10.01752,0.06023
MA90,greedy_ssm,384,2,0001111001001101,9.43772,10.01752,10.01752,10.12863,0.06023
MA90,greedy_ssm,384,2,0001111001010100,9.45542,9.92367,9.92367,10.07623,0.06023
MA90,greedy_ssm,384,2,0001111010010100,9.33595,9.82623,9.82623,9.82623,0.06023
MA90,greedy_ssm,384,2,0001111100001100,9.35268,9.96525,9.96525,10.06257,0.06023
MA90,greedy_ssm,384,2,0001111100010111,9.41603,10.06488,10.06488,10.03377,0.06023
MA90,greedy_ssm,384,2,0001111100101111,9.84935,10.09096,10.09096,10.12863,0.06023
MA90,greedy_ssm,384,2,0001111101000111,9.69604,10.07046,10.07046,10.11338,0.06023
MA90,greedy_ssm,384,2,0001111101101011,9.98977,10.12967,10.12967,10.12967,0.06023
MA90,greedy_ssm,384,2,0001111101110001,9.95558,10.11399,10.11399,10.11399,0.06023
MA90,greedy_ssm,384,2,0010000001101011,9.90199,10.11306,10.11306,10.11306,0.06023
MA90,greedy_ssm,384,2,0010000011101000,9.79055,10.04652,10.04652,10.03565,0.06023
MA90,greedy_ssm,384,2,0010000011101111,10.00352,10.11306,10.11306,10.11306,0.06023
MA90,greedy_ssm,384,2,0010000100001001,9.67425,9.97518,9.97518,9.99062,0.06023
MA90,greedy_ssm,384,2,0010000100110011,9.88543,10.10533,10.10533,10.10533,0.06023
MA90,greedy_ssm,384,2,0010000111101100,9.96862,10.1109,10.1109,10.15374,0.06023
MA90,greedy_ssm,384,2,0010001000001110,9.61737,9.87887,9.87887,9.99226,0.06023
MA90,greedy_ssm,384,2,0010001001101101,9.92505,10.1109,10.1109,10.15374,0.06023
MA90,greedy_ssm,384,2,0010001010110100,9.68153,9.9872,9.9872,10.01695,0.06023
MA90,greedy_ssm,384,2,0010001101100000,10.03392,10.09516,10.09516,10.08475,0.06023
MA90,greedy_ssm,384,2,0010001110001111,9.67088,10.10122,10.10122,10.12959,0.06023
MA90,greedy_ssm,384,2,0010001110010111,9.64862,10.03843,10.03843,10.0403,0.06023
MA90,greedy_ssm,384,2,0010001110101001,9.96797,10.12708,10.12708,10.16949,0.06023
MA90,greedy_ssm,384,2,0010001111101110,9.98061,10.12959,10.12959,10.12959,0.06023
MA90,greedy_ssm,384,2,0010010010100011,9.70551,10.01839,10.01839,10.06745,0.06023
MA90,greedy_ssm,384,2,0010010010101110,9.49712,9.9849,9.9849,10.10307,0.06023
MA90,greedy_ssm,384,2,0010010011011001,9.71001,10.03565,10.03565,10.09328,0.06023
MA90,greedy_ssm,384,2,0010010100011010,9.51028,9.90948,9.90948,9.97949,0.06023
MA90,greedy_ssm,384,2,0010010100111100,9.87095,10.04506,10.04506,10.04506,0.06023
MA90,greedy_ssm,384,2,0010010101011101,9.88462,10.07431,10.07431,10.10752,0.06023
MA90,greedy_ssm,384,2,0010010110010111,9.64994,10.07379,10.07379,10.16834,0.06023
MA90,greedy_ssm,384,2,0010010111011000,9.79985,9.9934,9.9934,10.09203,0.06023
MA90,greedy_ssm,384,2,0010011001000111,9.67848,10.08539,10.08539,10.13303,0.06023
MA90,greedy_ssm,384,2,0010011001010001,9.70936,10.01873,10.01873,10.05762,0.06023
MA90,greedy_ssm,384,2,0010011011110011,9.86726,10.06745,10.06745,10.11246,0.06023
MA90,greedy_ssm,384,2,0010011111101110,9.96849,10.15374,10.15374,10.15374,0.06023
MA90,greedy_ssm,384,2,0010100011111001,9.79291,10.03565,10.03565,10.03565,0.06023
MA90,greedy_ssm,384,2,0010100100001000,9.35232,9.86621,9.86621,9.96536,0.06023
MA90,greedy_ssm,384,2,0010100101111010,9.68949,10.00593,10.00593,10.04652,0.06023
MA90,greedy_ssm,384,2,0010101000010000,9.53933,9.87035,9.87035,10.08631,0.06023
MA90,greedy_ssm,384,2,0010101101010100,9.81083,10.0576,10.0576,10.07623,0.06023
MA90,greedy_ssm,384,2,0010101110011010,9.45104,9.88789,9.88789,10.01773,0.06023
MA90,greedy_ssm,384,2,0010101110111010,9.73054,10.01773,10.01773,9.95744,0.06023
MA90,greedy_ssm,384,2,0010101111001001,9.74896,10.09664,10.09664,10.12917,0.06023
MA90,greedy_ssm,384,2,0010101111101011,10.05233,10.19812,10.19812,10.19812,0.06023
MA90,greedy_ssm,384,2,0010110000110101,9.58905,9.93976,9.93976,9.99492,0.06023
MA90,greedy_ssm,384,2,0010110001100100,9.56273,9.97382,9.97382,10.07258,0.06023
MA90,greedy_ssm,384,2,0010110010010010,9.10092,9.66409,9.66409,9.74584,0.06023
MA90,greedy_ssm,384,2,0010110101011010,9.60239,9.91969,9.91969,9.97949,0.06023
MA90,greedy_ssm,384,2,0010111000011111,9.55176,9.88814,9.88814,9.88814,0.06023
MA90,greedy_ssm,384,2,0010111010101010,9.42706,9.94017,9.94017,10.01761,0.06023
MA90,greedy_ssm,384,2,0010111011101011,9.84002,10.12967,10.12967,10.12967,0.06023
MA90,greedy_ssm,384,2,0010111011110010,9.68599,10.02745,10.02745,10.03451,0.06023
MA90,greedy_ssm,384,2,0010111100001111,9.54382,10.03289,10.03289,10.09096,0.06023
MA90,greedy_ssm,384,2,0010111100010000,9.6274,9.93714,9.93714,10.01351,0.06023
MA90,greedy_ssm,384,2,0010111101110011,9.92721,10.07638,10.07638,10.07638,0.06023
MA90,greedy_ssm,384,2,0010111111010100,9.79332,10.08697,10.08697,10.09203,0.06023
MA90,greedy_ssm,384,2,0010111111101110,9.94314,10.10684,10.10684,10.14135,0.06023
MA90,greedy_ssm,384,2,0011000000011001,8.96251,9.89878,9.89878,9.89878,0.06023
MA90,greedy_ssm,384,2,0011000011010100,8.9548,9.9737,9.9737,10.02014,0.06023
MA90,greedy_ssm,384,2,0011000100101010,9.43878,9.97075,9.97075,10.0359,0.06023
MA90,greedy_ssm,384,2,0011000101110010,9.57931,10.06529,10.06529,10.10533,0.06023
MA90,greedy_ssm,384,2,0011000110000100,9.10807,9.88712,9.88712,9.99079,0.06023
MA90,greedy_ssm,384,2,0011000110011011,9.15392,9.92188,9.92188,10.10183,0.06023
MA90,greedy_ssm,384,2,0011000110011111,9.16415,9.96787,9.96787,10.05404,0.06023
MA90,greedy_ssm,384,2,0011001000000100,9.21697,9.87413,9.87413,9.87413,0.06023
MA90,greedy_ssm,384,2,0011001000110011,9.39733,9.92983,9.92983,10.01884,0.06023
MA90,greedy_ssm,384,2,0011001001010100,9.13271,9.92066,9.92066,10.0576,0.06023
MA90,greedy_ssm,384,2,0011001001110011,9.54775,10.01427,10.01427,10.11399,0.06023
MA90,greedy_ssm,384,2,0011001011011000,9.12204,9.83579,9.83579,10.02353,0.06023
MA90,greedy_ssm,384,2,0011001011011001,9.19677,9.95098,9.95098,10.05803,0.06023
MA90,greedy_ssm,384,2,0011001100000001,9.34526,10.03496,10.03496,10.04708,0.06023
MA90,greedy_ssm,384,2,0011001100010100,9.38328,9.90278,9.90278,10.0576,0.06023
MA90,greedy_ssm,384,2,0011001101100000,9.81739,10.08475,10.08475,10.14511,0.06023
MA90,greedy_ssm,384,2,0011001101110001,9.8526,10.11399,10.11399,10.11399,0.06023
MA90,greedy_ssm,384,2,0011001111011110,9.31719,9.97273,9.97273,10.02395,0.06023
MA90,greedy_ssm,384,2,0011001111100110,9.76216,10.08203,10.08203,10.12511,0.06023
MA90,greedy_ssm,384,2,0011010000101100,9.25468,9.93871,9.93871,9.96525,0.06023
MA90,greedy_ssm,384,2,0011010000111000,9.25134,9.96257,9.96257,9.99983,0.06023
MA90,greedy_ssm,384,2,0011010001000100,8.90383,9.87568,9.87568,9.96816,0.06023
MA90,greedy_ssm,384,2,0011010011111000,9.44357,10.03565,10.03565,9.99279,0.06023
MA90,greedy_ssm,384,2,0011010100100101,9.52479,10.00441,10.00441,10.05151,0.06023
MA90,greedy_ssm,384,2,0011010101101000,9.56299,10.02434,10.02434,10.07411,0.06023
MA90,greedy_ssm,384,2,0011010110010010,8.92686,9.80803,9.80803,9.94754,0.06023
MA90,greedy_ssm,384,2,0011010111000000,9.2111,10.06029,10.06029,10.06029,0.06023
MA90,greedy_ssm,384,2,0011010111011011,9.46087,10.06142,10.06142,10.28605,0.06023
MA90,greedy_ssm,384,2,0011011000100111,9.3882,10.03377,10.03377,10.07046,0.06023
MA90,greedy_ssm,384,2,0011011010010011,9.32523,9.86096,9.86096,9.91696,0.06023
MA90,greedy_ssm,384,2,0011011010111101,9.36061,9.96231,9.96231,10.06886,0.06023
MA90,greedy_ssm,384,2,0011011011111011,9.61761,10.05388,10.05388,10.08487,0.06023
MA90,greedy_ssm,384,2,0011011110100011,9.77707,10.07114,10.07114,10.12967,0.06023
MA90,greedy_ssm,384,2,0011011111011101,9.54751,10.06886,10.06886,10.14135,0.06023
MA90,greedy_ssm,384,2,0011011111111101,9.89291,10.15374,10.15374,10.14135,0.06023
MA90,greedy_ssm,384,2,0011100000000001,9.65979,9.97577,9.97577,10.01603,0.06023
MA90,greedy_ssm,384,2,0011100000111011,9.84399,10.028,10.028,10.028,0.06023
MA90,greedy_ssm,384,2,0011100000111101,9.80329,10.01539,10.01539,10.00348,0.06023
MA90,greedy_ssm,384,2,0011100010001011,9.72644,10.00549,10.00549,10.19812,0.06023
MA90,greedy_ssm,384,2,0011100100010011,9.77767,10.06529,10.06529,9.97682,0.06023
MA90,greedy_ssm,384,2,0011100100011101,9.82168,10.01539,10.01539,10.01539,0.06023
MA90,greedy_ssm,384,2,0011100101010010,9.61807,10.06529,10.06529,10.08552,0.06023
MA90,greedy_ssm,384,2,0011100101010101,9.83401,10.02934,10.02934,10.11399,0.06023
MA90,greedy_ssm,384,2,0011100101011010,9.66313,10.00593,10.00593,10.10183,0.06023
MA90,greedy_ssm,384,2,0011100110010010,9.54037,9.91738,9.91738,10.08552,0.06023
MA90,greedy_ssm,384,2,0011100111100111,10.05937,10.19812,10.19812,10.06997,0.06023
MA90,greedy_ssm,384,2,0011101000101010,9.76264,10.00146,10.00146,10.07903,0.06023
MA90,greedy_ssm,384,2,0011101001111100,9.93482,10.06744,10.06744,10.07644,0.06023
MA90,greedy_ssm,384,2,0011101100001100,9.7871,10.17252,10.17252,10.06295,0.06023
MA90,greedy_ssm,384,2,0011101101011000,9.90737,10.05942,10.05942,10.11399,0.06023
MA90,greedy_ssm,384,2,0011101101110111,10.02279,10.11399,10.11399,10.11338,0.06023
MA90,greedy_ssm,384,2,0011110001000100,9.45379,9.96911,9.96911,10.00656,0.06023
MA90,greedy_ssm,384,2,0011110001000111,9.71281,10.0772,10.0772,10.0772,0.06023
MA90,greedy_ssm,384,2,0011110001010100,9.63328,9.99279,9.99279,10.06922,0.06023
MA90,greedy_ssm,384,2,0011110001101110,9.90291,10.0772,10.0772,10.0772,0.06023
MA90,greedy_ssm,384,2,0011110010000001,9.62198,9.95238,9.95238,10.04796,0.06023
MA90,greedy_ssm,384,2,0011110010101010,9.67991,10.00641,10.00641,10.07701,0.06023
MA90,greedy_ssm,384,2,0011110011100000,9.93814,10.06782,10.06782,10.1149,0.06023
MA90,greedy_ssm,384,2,0011110011110100,9.99279,10.06922,10.06922,10.07271,0.06023
MA90,greedy_ssm,384,2,0011110100000111,9.87554,10.03377,10.03377,10.07046,0.06023
MA90,greedy_ssm,384,2,0011110100010111,9.77731,10.04782,10.04782,10.06412,0.06023
MA90,greedy_ssm,384,2,0011110101111010,9.88393,10.06142,10.06142,10.28605,0.06023
MA90,greedy_ssm,384,2,0011110110010110,9.63135,9.93645,9.93645,10.06922,0.06023
MA90,greedy_ssm,384,2,0011110111101001,9.98692,10.19812,10.19812,10.14135,0.06023
MA90,greedy_ssm,384,2,0011111010010100,9.7357,9.91563,9.91563,10.03417,0.06023
MA90,greedy_ssm,384,2,0011111010100100,9.77572,10.08892,10.08892,10.10496,0.06023
MA90,greedy_ssm,384,2,0011111011100101,10.03852,10.14135,10.14135,10.14135,0.06023
MA90,greedy_ssm,384,2,0011111011111101,9.90975,10.14135,10.14135,10.14135,0.06023
MA90,greedy_ssm,384,2,0011111100111000,9.87411,10.05763,10.05763,10.07644,0.06023
MA90,greedy_ssm,384,2,0011111110110001,9.98684,10.1149,10.1149,10.1149,0.06023
MA90,greedy_ssm,384,2,0011111110110010,9.8215,10.05986,10.05986,10.10994,0.06023
MA90,greedy_ssm,384,2,0011111111011001,9.96297,10.11002,10.11002,10.11002,0.06023
MA90,greedy_ssm,384,2,0011111111111000,9.96085,10.11002,10.11002,10.1149,0.06023
MA90,greedy_ssm,384,2,0100000000000101,8.63163,9.75007,9.75007,9.88471,0.06023
MA90,greedy_ssm,384,2,0100000000010011,8.6021,9.74136,9.74136,9.92476,0.06023
MA90,greedy_ssm,384,2,0100000000101010,8.94239,9.93957,9.93957,10.02705,0.06023
MA90,greedy_ssm,384,2,0100000010111011,9.16188,10.00628,10.00628,10.11273,0.06023
MA90,greedy_ssm,384,2,0100000101101110,9.6458,10.03417,10.03417,10.06853,0.06023
